"region","scenario","Scen_Label","year","tot_Generation"
"Taiwan","Policy_CI_MIROC","Policy_CI",2085,2.238390012
"Taiwan","Policy_CI_MIROC","Policy_CI",2090,2.364730719
"Taiwan","Policy_CI_MIROC","Policy_CI",2095,2.404763284
"Taiwan","Policy_CI_MIROC","Policy_CI",2100,2.45825508
"Taiwan","Policy_CI_NorESM","Policy_CI",1990,0.3011618602
"Taiwan","Policy_CI_NorESM","Policy_CI",2005,0.67343184348
"Taiwan","Policy_CI_NorESM","Policy_CI",2010,0.7569234102
"Taiwan","Policy_CI_NorESM","Policy_CI",2015,0.80327714
"Taiwan","Policy_CI_NorESM","Policy_CI",2020,1.12722112505
"Taiwan","Policy_CI_NorESM","Policy_CI",2025,1.28230367102
"Taiwan","Policy_CI_NorESM","Policy_CI",2030,1.39604542601
"Taiwan","Policy_CI_NorESM","Policy_CI",2035,1.59004443831
"Taiwan","Policy_CI_NorESM","Policy_CI",2040,1.67303933231
"Taiwan","Policy_CI_NorESM","Policy_CI",2045,1.76058987911
"Taiwan","Policy_CI_NorESM","Policy_CI",2050,1.87754131576
"Taiwan","Policy_CI_NorESM","Policy_CI",2055,2.03387940089
"Taiwan","Policy_CI_NorESM","Policy_CI",2060,2.2652488227
"Taiwan","Policy_CI_NorESM","Policy_CI",2065,2.151364579
"Taiwan","Policy_CI_NorESM","Policy_CI",2070,2.165473182
"Taiwan","Policy_CI_NorESM","Policy_CI",2075,2.187014725
"Taiwan","Policy_CI_NorESM","Policy_CI",2080,2.206281111
"Taiwan","Policy_CI_NorESM","Policy_CI",2085,2.234049462
"Taiwan","Policy_CI_NorESM","Policy_CI",2090,2.342467486
"Taiwan","Policy_CI_NorESM","Policy_CI",2095,2.397625777
"Taiwan","Policy_CI_NorESM","Policy_CI",2100,2.448413147
"Taiwan","Policy_NoDAC","Policy_NoDAC",1990,0.3011618602
"Taiwan","Policy_NoDAC","Policy_NoDAC",2005,0.67343184348
"Taiwan","Policy_NoDAC","Policy_NoDAC",2010,0.7569234102
"Taiwan","Policy_NoDAC","Policy_NoDAC",2015,0.80327714
"Taiwan","Policy_NoDAC","Policy_NoDAC",2020,1.12636568461
"Taiwan","Policy_NoDAC","Policy_NoDAC",2025,1.281721163
"Taiwan","Policy_NoDAC","Policy_NoDAC",2030,1.39566730912
"Taiwan","Policy_NoDAC","Policy_NoDAC",2035,1.58719933202
"Taiwan","Policy_NoDAC","Policy_NoDAC",2040,1.67192414902
"Taiwan","Policy_NoDAC","Policy_NoDAC",2045,1.76314279232
"Taiwan","Policy_NoDAC","Policy_NoDAC",2050,1.90309225171
"Taiwan","Policy_NoDAC","Policy_NoDAC",2055,2.01585350752
"Taiwan","Policy_NoDAC","Policy_NoDAC",2060,2.068520187
"Taiwan","Policy_NoDAC","Policy_NoDAC",2065,2.08784713346
"Taiwan","Policy_NoDAC","Policy_NoDAC",2070,2.10517173195
"Taiwan","Policy_NoDAC","Policy_NoDAC",2075,2.12596726172
"Taiwan","Policy_NoDAC","Policy_NoDAC",2080,2.14246868128
"Taiwan","Policy_NoDAC","Policy_NoDAC",2085,2.15102413239
"Taiwan","Policy_NoDAC","Policy_NoDAC",2090,2.158712195731
"Taiwan","Policy_NoDAC","Policy_NoDAC",2095,2.167371502546
"Taiwan","Policy_NoDAC","Policy_NoDAC",2100,2.182951072118
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",1990,0.3011618602
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2005,0.67343184348
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2010,0.7569234102
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2015,0.80327714
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2020,1.12699099012
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2025,1.28226201054
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2030,1.39595886253
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2035,1.58979997983
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2040,1.67329008983
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2045,1.76441893583
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2050,1.90205189381
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2055,2.01353135729
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2060,2.0686632345
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2065,2.08697749924
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2070,2.10583312861
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2075,2.12579403397
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2080,2.14344201621
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2085,2.15278659636
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2090,2.161102841545
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2095,2.170336382486
"Taiwan","Policy_NoDAC_CI_GFDL","Policy_NoDAC_CI",2100,2.185616901063
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",1990,0.3011618602
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2005,0.67343184348
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2010,0.7569234102
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2015,0.80327714
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2020,1.12722913274
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2025,1.28237342107
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2030,1.39598860908
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2035,1.59004890938
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2040,1.67343506738
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2045,1.76424072468
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2050,1.90153364444
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2055,2.01230492471
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2060,2.0653452016
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2065,2.0842339616
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2070,2.10120862967
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2075,2.12210000262
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2080,2.13921078998
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2085,2.14780325491
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2090,2.155601355892
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2095,2.164153364172
"Taiwan","Policy_NoDAC_CI_HadGEM","Policy_NoDAC_CI",2100,2.181369521768
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",1990,0.3011618602
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2005,0.67343184348
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2010,0.7569234102
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2015,0.80327714
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2020,1.12722259968
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2025,1.28244658431
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2030,1.39614709987
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2035,1.59010982917
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2040,1.67382063317
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2045,1.76506133487
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2050,1.90460960219
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2055,2.01686269516
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2060,2.0704465681
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2065,2.08615077576
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2070,2.10391093707
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2075,2.12494959468
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2080,2.14155488754
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2085,2.15034458757
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2090,2.157177006071
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2095,2.167436525016
"Taiwan","Policy_NoDAC_CI_IPSL","Policy_NoDAC_CI",2100,2.182133217497
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",1990,0.3011618602
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2005,0.67343184348
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2010,0.7569234102
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2015,0.80327714
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2020,1.1270880836
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2025,1.2822263996
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2030,1.39599557714
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2035,1.58977552874
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2040,1.67350966674
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2045,1.76482990134
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2050,1.90457006354
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2055,2.01717101584
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2060,2.0700869706
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2065,2.08950818392
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2070,2.10735730794
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2075,2.12892240259
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2080,2.14554358414
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2085,2.15426157097
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2090,2.160874588475
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2095,2.16949942219
"Taiwan","Policy_NoDAC_CI_MIROC","Policy_NoDAC_CI",2100,2.183503812739
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",1990,0.3011618602
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2005,0.67343184348
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2010,0.7569234102
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2015,0.80327714
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2020,1.12722119484
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2025,1.28230374579
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2030,1.39605647311
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2035,1.59002989601
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2040,1.67348073401
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2045,1.76469188491
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2050,1.90366795857
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2055,2.01468007142
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2060,2.0673075275
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2065,2.08635426067
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2070,2.10368226268
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2075,2.12471513911
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2080,2.14096524719
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2085,2.15171074598
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2090,2.158416748263
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2095,2.166973174805
"Taiwan","Policy_NoDAC_CI_NorESM","Policy_NoDAC_CI",2100,2.18365356019
"Taiwan","Reference","Reference",1990,0.3011618602
"Taiwan","Reference","Reference",2005,0.67343184348
"Taiwan","Reference","Reference",2010,0.7569234102
"Taiwan","Reference","Reference",2015,0.80327714
"Taiwan","Reference","Reference",2020,1.12636430399
"Taiwan","Reference","Reference",2025,1.28468799058
"Taiwan","Reference","Reference",2030,1.39612076652
"Taiwan","Reference","Reference",2035,1.49124080732
"Taiwan","Reference","Reference",2040,1.56850106402
"Taiwan","Reference","Reference",2045,1.63253095872
"Taiwan","Reference","Reference",2050,1.67646105833
"Taiwan","Reference","Reference",2055,1.71339115234
"Taiwan","Reference","Reference",2060,1.748447475
"Taiwan","Reference","Reference",2065,1.8076515659
"Taiwan","Reference","Reference",2070,1.8610789872
"Taiwan","Reference","Reference",2075,1.9060086821
"Taiwan","Reference","Reference",2080,1.943458679
"Taiwan","Reference","Reference",2085,1.974762207
"Taiwan","Reference","Reference",2090,2.005028518
"Taiwan","Reference","Reference",2095,2.02772049
"Taiwan","Reference","Reference",2100,2.052131441
"Taiwan","Reference_CI_GFDL","Reference_CI",1990,0.3011618602
"Taiwan","Reference_CI_GFDL","Reference_CI",2005,0.67343184348
"Taiwan","Reference_CI_GFDL","Reference_CI",2010,0.7569234102
"Taiwan","Reference_CI_GFDL","Reference_CI",2015,0.80327714
"Taiwan","Reference_CI_GFDL","Reference_CI",2020,1.1272332823
"Taiwan","Reference_CI_GFDL","Reference_CI",2025,1.28512837347
"Taiwan","Reference_CI_GFDL","Reference_CI",2030,1.39648714003
"Taiwan","Reference_CI_GFDL","Reference_CI",2035,1.49964176483
"Taiwan","Reference_CI_GFDL","Reference_CI",2040,1.57539212783
"Taiwan","Reference_CI_GFDL","Reference_CI",2045,1.63733815263
"Taiwan","Reference_CI_GFDL","Reference_CI",2050,1.67976112493
"Taiwan","Reference_CI_GFDL","Reference_CI",2055,1.71551625876
"Taiwan","Reference_CI_GFDL","Reference_CI",2060,1.7493217641
"Taiwan","Reference_CI_GFDL","Reference_CI",2065,1.8065609403
"Taiwan","Reference_CI_GFDL","Reference_CI",2070,1.8587527333
"Taiwan","Reference_CI_GFDL","Reference_CI",2075,1.9030187623
"Taiwan","Reference_CI_GFDL","Reference_CI",2080,1.937528107
"Taiwan","Reference_CI_GFDL","Reference_CI",2085,1.968253184
"Taiwan","Reference_CI_GFDL","Reference_CI",2090,1.998066551
"Taiwan","Reference_CI_GFDL","Reference_CI",2095,2.020643428
"Taiwan","Reference_CI_GFDL","Reference_CI",2100,2.045824146
"Taiwan","Reference_CI_HadGEM","Reference_CI",1990,0.3011618602
"Taiwan","Reference_CI_HadGEM","Reference_CI",2005,0.67343184348
"Taiwan","Reference_CI_HadGEM","Reference_CI",2010,0.7569234102
"Taiwan","Reference_CI_HadGEM","Reference_CI",2015,0.80327714
"Taiwan","Reference_CI_HadGEM","Reference_CI",2020,1.12706835696
"Taiwan","Reference_CI_HadGEM","Reference_CI",2025,1.28513559802
"Taiwan","Reference_CI_HadGEM","Reference_CI",2030,1.3964806011
"Taiwan","Reference_CI_HadGEM","Reference_CI",2035,1.4997175017
"Taiwan","Reference_CI_HadGEM","Reference_CI",2040,1.5757008194
"Taiwan","Reference_CI_HadGEM","Reference_CI",2045,1.6378239303
"Taiwan","Reference_CI_HadGEM","Reference_CI",2050,1.68055424864
"Taiwan","Reference_CI_HadGEM","Reference_CI",2055,1.71646559008
"Taiwan","Reference_CI_HadGEM","Reference_CI",2060,1.7508804811
"Taiwan","Reference_CI_HadGEM","Reference_CI",2065,1.8087804566
"Taiwan","Reference_CI_HadGEM","Reference_CI",2070,1.8613676109
"Taiwan","Reference_CI_HadGEM","Reference_CI",2075,1.9061419576
"Taiwan","Reference_CI_HadGEM","Reference_CI",2080,1.942392007
"Taiwan","Reference_CI_HadGEM","Reference_CI",2085,1.97397463
"Taiwan","Reference_CI_HadGEM","Reference_CI",2090,2.005302734
"Taiwan","Reference_CI_HadGEM","Reference_CI",2095,2.028335199
"Taiwan","Reference_CI_HadGEM","Reference_CI",2100,2.05412837
"Taiwan","Reference_CI_IPSL","Reference_CI",1990,0.3011618602
"Taiwan","Reference_CI_IPSL","Reference_CI",2005,0.67343184348
"Taiwan","Reference_CI_IPSL","Reference_CI",2010,0.7569234102
"Taiwan","Reference_CI_IPSL","Reference_CI",2015,0.80327714
"Taiwan","Reference_CI_IPSL","Reference_CI",2020,1.12706947093
"Taiwan","Reference_CI_IPSL","Reference_CI",2025,1.28515254958
"Taiwan","Reference_CI_IPSL","Reference_CI",2030,1.39654048426
"Taiwan","Reference_CI_IPSL","Reference_CI",2035,1.49952870306
"Taiwan","Reference_CI_IPSL","Reference_CI",2040,1.57558439326
"Taiwan","Reference_CI_IPSL","Reference_CI",2045,1.63773727966
"Taiwan","Reference_CI_IPSL","Reference_CI",2050,1.68059596033
"Taiwan","Reference_CI_IPSL","Reference_CI",2055,1.71650508748
"Taiwan","Reference_CI_IPSL","Reference_CI",2060,1.7511150635
"Taiwan","Reference_CI_IPSL","Reference_CI",2065,1.8090324421
"Taiwan","Reference_CI_IPSL","Reference_CI",2070,1.8617317149
"Taiwan","Reference_CI_IPSL","Reference_CI",2075,1.9065716509
"Taiwan","Reference_CI_IPSL","Reference_CI",2080,1.942896203
"Taiwan","Reference_CI_IPSL","Reference_CI",2085,1.975257398
"Taiwan","Reference_CI_IPSL","Reference_CI",2090,2.006782567
"Taiwan","Reference_CI_IPSL","Reference_CI",2095,2.030947663
"Taiwan","Reference_CI_IPSL","Reference_CI",2100,2.057499918
"Taiwan","Reference_CI_MIROC","Reference_CI",1990,0.3011618602
"Taiwan","Reference_CI_MIROC","Reference_CI",2005,0.67343184348
"Taiwan","Reference_CI_MIROC","Reference_CI",2010,0.7569234102
"Taiwan","Reference_CI_MIROC","Reference_CI",2015,0.80327714
"Taiwan","Reference_CI_MIROC","Reference_CI",2020,1.12718583941
"Taiwan","Reference_CI_MIROC","Reference_CI",2025,1.28518522088
"Taiwan","Reference_CI_MIROC","Reference_CI",2030,1.39655595629
"Taiwan","Reference_CI_MIROC","Reference_CI",2035,1.49880611889
"Taiwan","Reference_CI_MIROC","Reference_CI",2040,1.57489969049
"Taiwan","Reference_CI_MIROC","Reference_CI",2045,1.63741330039
"Taiwan","Reference_CI_MIROC","Reference_CI",2050,1.68022543748
"Taiwan","Reference_CI_MIROC","Reference_CI",2055,1.71615039461
"Taiwan","Reference_CI_MIROC","Reference_CI",2060,1.7507429556
"Taiwan","Reference_CI_MIROC","Reference_CI",2065,1.808685781
"Taiwan","Reference_CI_MIROC","Reference_CI",2070,1.8615095804
"Taiwan","Reference_CI_MIROC","Reference_CI",2075,1.9068859742
"Taiwan","Reference_CI_MIROC","Reference_CI",2080,1.943424616
"Taiwan","Reference_CI_MIROC","Reference_CI",2085,1.975903505
"Taiwan","Reference_CI_MIROC","Reference_CI",2090,2.007520112
"Taiwan","Reference_CI_MIROC","Reference_CI",2095,2.03181835
"Taiwan","Reference_CI_MIROC","Reference_CI",2100,2.058838774
"Taiwan","Reference_CI_NorESM","Reference_CI",1990,0.3011618602
"Taiwan","Reference_CI_NorESM","Reference_CI",2005,0.67343184348
"Taiwan","Reference_CI_NorESM","Reference_CI",2010,0.7569234102
"Taiwan","Reference_CI_NorESM","Reference_CI",2015,0.80327714
"Taiwan","Reference_CI_NorESM","Reference_CI",2020,1.12726127132
"Taiwan","Reference_CI_NorESM","Reference_CI",2025,1.28521560798
"Taiwan","Reference_CI_NorESM","Reference_CI",2030,1.39657857329
"Taiwan","Reference_CI_NorESM","Reference_CI",2035,1.49941791249
"Taiwan","Reference_CI_NorESM","Reference_CI",2040,1.57525094009
"Taiwan","Reference_CI_NorESM","Reference_CI",2045,1.63727691369
"Taiwan","Reference_CI_NorESM","Reference_CI",2050,1.67985120287
"Taiwan","Reference_CI_NorESM","Reference_CI",2055,1.71581260541
"Taiwan","Reference_CI_NorESM","Reference_CI",2060,1.7500196798
"Taiwan","Reference_CI_NorESM","Reference_CI",2065,1.8074899358
"Taiwan","Reference_CI_NorESM","Reference_CI",2070,1.8596623362
"Taiwan","Reference_CI_NorESM","Reference_CI",2075,1.9039319169
"Taiwan","Reference_CI_NorESM","Reference_CI",2080,1.939435474
"Taiwan","Reference_CI_NorESM","Reference_CI",2085,1.96989561
"Taiwan","Reference_CI_NorESM","Reference_CI",2090,1.999837165
"Taiwan","Reference_CI_NorESM","Reference_CI",2095,2.02135921
"Taiwan","Reference_CI_NorESM","Reference_CI",2100,2.046986503
