region,Name,fuel,year,Difference,Rel_Dif
Taiwan,Policy,geothermal,2050,-0.000606198,-9.845742066
Taiwan,Policy,geothermal,2055,-0.000556929,-9.240432516
Taiwan,Policy,geothermal,2060,-0.000425401,-7.226169939
Taiwan,Policy,geothermal,2065,-0.000313954,-5.462024187
Taiwan,Policy,geothermal,2070,-0.000196284,-3.501562448
Taiwan,Policy,geothermal,2075,-7.91E-05,-1.449463444
Taiwan,Policy,geothermal,2080,7.39E-05,1.409661416
Taiwan,Policy,geothermal,2085,0.000171464,3.350917148
Taiwan,Policy,geothermal,2090,0.000258787,5.149700411
Taiwan,Policy,geothermal,2095,0.000302018,6.068102606
Taiwan,Policy,geothermal,2100,0.000293177,5.893759329
Taiwan,Policy,hydro,1990,0,0
Taiwan,Policy,hydro,2005,0,0
Taiwan,Policy,hydro,2010,0,0
Taiwan,Policy,hydro,2015,0,0
Taiwan,Policy,hydro,2020,-6.38E-09,-1.74E-05
Taiwan,Policy,hydro,2025,-7.81E-06,-0.020654299
Taiwan,Policy,hydro,2030,-4.27E-05,-0.109530444
Taiwan,Policy,hydro,2035,-0.000712513,-1.776484032
Taiwan,Policy,hydro,2040,-0.001605885,-3.90970697
Taiwan,Policy,hydro,2045,-0.002998626,-7.161251273
Taiwan,Policy,hydro,2050,-0.004141565,-9.725976039
Taiwan,Policy,hydro,2055,-0.003948593,-9.145776731
Taiwan,Policy,hydro,2060,-0.003121515,-7.154368342
Taiwan,Policy,hydro,2065,-0.002453891,-5.571704524
Taiwan,Policy,hydro,2070,-0.001559044,-3.517124255
Taiwan,Policy,hydro,2075,-0.000639444,-1.436872163
Taiwan,Policy,hydro,2080,0.000629446,1.429374449
Taiwan,Policy,hydro,2085,0.001492973,3.374803783
Taiwan,Policy,hydro,2090,0.002313018,5.176370769
Taiwan,Policy,hydro,2095,0.002750534,6.046761721
Taiwan,Policy,hydro,2100,0.002752944,5.896994169
Taiwan,Policy,natural gas,1990,0,0
Taiwan,Policy,natural gas,2005,0,0
Taiwan,Policy,natural gas,2010,0,0
Taiwan,Policy,natural gas,2015,0,0
Taiwan,Policy,natural gas,2020,2.00E-06,0.000212974
Taiwan,Policy,natural gas,2025,-0.0035057,-0.323925807
Taiwan,Policy,natural gas,2030,0.0001952,0.01669824
Taiwan,Policy,natural gas,2035,0.0209226,1.69705012
Taiwan,Policy,natural gas,2040,0.0254986,1.987945063
Taiwan,Policy,natural gas,2045,0.0019839,0.146786447
Taiwan,Policy,natural gas,2050,-0.0862085,-6.09518424
Taiwan,Policy,natural gas,2055,-0.0904275,-6.219868348
Taiwan,Policy,natural gas,2060,0.1107333,7.6665663
Taiwan,Policy,natural gas,2065,-0.141806,-11.20188803
Taiwan,Policy,natural gas,2070,-0.1229694,-10.33648243
Taiwan,Policy,natural gas,2075,-0.1002165,-8.753389742
Taiwan,Policy,natural gas,2080,-0.1175897,-10.54809131
Taiwan,Policy,natural gas,2085,-0.100295,-9.338923931
Taiwan,Policy,natural gas,2090,0.32262,31.55911538
Taiwan,Policy,natural gas,2095,0.429531,44.66994465
Taiwan,Policy,natural gas,2100,0.477662,53.01023777
Taiwan,Policy,nuclear,1990,0,0
Taiwan,Policy,nuclear,2005,0,0
Taiwan,Policy,nuclear,2010,0,0
Taiwan,Policy,nuclear,2015,0,0
Taiwan,Policy,nuclear,2020,-2.57E-08,-9.42E-06
Taiwan,Policy,nuclear,2025,-0.00022726,-0.085407958
Taiwan,Policy,nuclear,2030,-0.00037894,-0.148698159
Taiwan,Policy,nuclear,2035,0.033419084,13.90627828
Taiwan,Policy,nuclear,2040,0.071082062,31.86631181
Taiwan,Policy,nuclear,2045,0.125951392,60.98379169
Taiwan,Policy,nuclear,2050,0.188945911,97.27668041
Taiwan,Policy,nuclear,2055,0.239258563,127.7900801
Taiwan,Policy,nuclear,2060,0.285879218,150.1333474
Taiwan,Policy,nuclear,2065,0.25520272,115.6141924
Taiwan,Policy,nuclear,2070,0.250727737,101.4169629
Taiwan,Policy,nuclear,2075,0.257401992,98.13960179
Taiwan,Policy,nuclear,2080,0.271559178,95.87973309
Taiwan,Policy,nuclear,2085,0.286420074,94.82571215
Taiwan,Policy,nuclear,2090,0.304041694,94.09203726
Taiwan,Policy,nuclear,2095,0.2659508,76.34998239
Taiwan,Policy,nuclear,2100,0.22905715,61.95218793
Taiwan,Policy,oil,1990,0,0
Taiwan,Policy,oil,2005,0,0
Taiwan,Policy,oil,2010,0,0
Taiwan,Policy,oil,2015,0,0
Taiwan,Policy,oil,2020,0,0
Taiwan,Policy,oil,2025,0.0102489,0.515170354
Taiwan,Policy,oil,2030,0.0136008,0.668097753
Taiwan,Policy,oil,2035,-0.388545,-19.66401954
Taiwan,Policy,oil,2040,-0.6295528,-33.51880268
Taiwan,Policy,oil,2045,-0.9785077,-55.84842884
Taiwan,Policy,oil,2050,-1.2082166,-75.50307561
Taiwan,Policy,oil,2055,-1.1437208,-80.66393029
Taiwan,Policy,oil,2060,-0.9615314,-78.80567769
Taiwan,Policy,oil,2065,-0.7276983,-69.2417944
Taiwan,Policy,oil,2070,-0.4963901,-57.49025258
Taiwan,Policy,oil,2075,-0.3016991,-43.92118504
Taiwan,Policy,oil,2080,-0.1075819,-22.8743574
Taiwan,Policy,oil,2085,-0.0070577,-2.000611718
Taiwan,Policy,oil,2090,0.0782893,28.87636056
Taiwan,Policy,oil,2095,0.1069792,48.2089376
Taiwan,Policy,oil,2100,0.1248882,62.91622334
Taiwan,Policy,solar,1990,0,NA
Taiwan,Policy,solar,2005,0,0
Taiwan,Policy,solar,2010,0,0
Taiwan,Policy,solar,2015,0,0
Taiwan,Policy,solar,2020,3.93E-08,0.000153961
Taiwan,Policy,solar,2025,-0.000718819,-1.172430676
Taiwan,Policy,solar,2030,-0.001181468,-0.912980282
Taiwan,Policy,solar,2035,0.18661891,75.12093256
Taiwan,Policy,solar,2040,0.239541186,62.36168562
Taiwan,Policy,solar,2045,0.335793861,67.78420005
Taiwan,Policy,solar,2050,0.495188368,84.69019274
Taiwan,Policy,solar,2055,0.66571224,100.4326
Taiwan,Policy,solar,2060,0.868716411,116.0976729
Taiwan,Policy,solar,2065,0.639450466,69.89027467
Taiwan,Policy,solar,2070,0.538687952,51.4908466
Taiwan,Policy,solar,2075,0.44112623,37.98820858
Taiwan,Policy,solar,2080,0.337097888,26.71813933
Taiwan,Policy,solar,2085,0.263041635,19.5021808
Taiwan,Policy,solar,2090,0.216744363,15.04851924
Taiwan,Policy,solar,2095,0.299824895,20.12400737
Taiwan,Policy,solar,2100,0.341789581,22.13459147
Taiwan,Policy,wind,1990,0,NA
Taiwan,Policy,wind,2005,0,0
Taiwan,Policy,wind,2010,0,0
Taiwan,Policy,wind,2015,0,0
Taiwan,Policy,wind,2020,2.11E-07,0.000489206
Taiwan,Policy,wind,2025,-0.000493544,-0.695039185
Taiwan,Policy,wind,2030,-0.000293492,-0.294063142
Taiwan,Policy,wind,2035,0.07644636,56.30562223
Taiwan,Policy,wind,2040,0.14054834,77.97513824
Taiwan,Policy,wind,2045,0.221182348,98.14599754
Taiwan,Policy,wind,2050,0.307748871,115.9224192
Taiwan,Policy,wind,2055,0.372040415,116.6407203
Taiwan,Policy,wind,2060,0.423076411,108.2874849
Taiwan,Policy,wind,2065,0.218016302,41.55048624
Taiwan,Policy,wind,2070,0.103133404,16.71725445
Taiwan,Policy,wind,2075,0.028569809,4.181623689
Taiwan,Policy,wind,2080,0.022940918,3.159263348
Taiwan,Policy,wind,2085,0.03298991,4.425317993
Taiwan,Policy,wind,2090,0.173442284,23.60498882
Taiwan,Policy,wind,2095,0.200276503,26.91642847
Taiwan,Policy,wind,2100,0.193389072,25.4338558
China,Policy_NoDAC,biomass,1990,0,0
China,Policy_NoDAC,biomass,2005,0,0
China,Policy_NoDAC,biomass,2010,0,0
China,Policy_NoDAC,biomass,2015,0,0
China,Policy_NoDAC,biomass,2020,1.00E-05,0.000393909
China,Policy_NoDAC,biomass,2025,-0.1562646,-4.253683918
China,Policy_NoDAC,biomass,2030,-0.46504746,-10.35818568
China,Policy_NoDAC,biomass,2035,0.65954803,11.37750333
China,Policy_NoDAC,biomass,2040,-0.25774582,-3.465645627
China,Policy_NoDAC,biomass,2045,-1.38830325,-15.83312322
China,Policy_NoDAC,biomass,2050,-0.50627226,-5.132656081
China,Policy_NoDAC,biomass,2055,15.92568458,152.6229902
China,Policy_NoDAC,biomass,2060,38.61827758,365.2424841
China,Policy_NoDAC,biomass,2065,36.52065346,345.8318068
China,Policy_NoDAC,biomass,2070,34.78474429,337.3299565
China,Policy_NoDAC,biomass,2075,33.46113319,332.6657318
China,Policy_NoDAC,biomass,2080,31.9343554,324.276887
China,Policy_NoDAC,biomass,2085,29.83762102,300.8799726
China,Policy_NoDAC,biomass,2090,27.68170891,269.8549223
China,Policy_NoDAC,biomass,2095,25.36790955,232.4443419
China,Policy_NoDAC,biomass,2100,22.97294348,192.8231524
China,Policy_NoDAC,biomass_traditional,1990,0,0
China,Policy_NoDAC,biomass_traditional,2005,0,0
China,Policy_NoDAC,biomass_traditional,2010,0,0
China,Policy_NoDAC,biomass_traditional,2015,0,0
China,Policy_NoDAC,biomass_traditional,2020,0,0
China,Policy_NoDAC,biomass_traditional,2025,-0.00833,-0.35381616
China,Policy_NoDAC,biomass_traditional,2030,-0.012119,-0.647333721
China,Policy_NoDAC,biomass_traditional,2035,0.746509,44.62490129
China,Policy_NoDAC,biomass_traditional,2040,0.726944,46.36657675
China,Policy_NoDAC,biomass_traditional,2045,0.71891,49.73923416
China,Policy_NoDAC,biomass_traditional,2050,1.023612,77.4124167
China,Policy_NoDAC,biomass_traditional,2055,1.466919,122.791103
China,Policy_NoDAC,biomass_traditional,2060,1.711494,160.6461914
China,Policy_NoDAC,biomass_traditional,2065,1.506696,159.4046564
China,Policy_NoDAC,biomass_traditional,2070,1.31936,157.5332652
China,Policy_NoDAC,biomass_traditional,2075,1.101947,149.4047926
China,Policy_NoDAC,biomass_traditional,2080,0.963291,148.8052831
China,Policy_NoDAC,biomass_traditional,2085,0.917622,160.5286683
China,Policy_NoDAC,biomass_traditional,2090,0.868865,170.4321882
China,Policy_NoDAC,biomass_traditional,2095,0.776922,166.4870911
China,Policy_NoDAC,biomass_traditional,2100,0.6881631,158.7608286
China,Policy_NoDAC,coal,1990,0,0
China,Policy_NoDAC,coal,2005,0,0
China,Policy_NoDAC,coal,2010,0,0
China,Policy_NoDAC,coal,2015,0,0
China,Policy_NoDAC,coal,2020,0.0001,9.98E-05
China,Policy_NoDAC,coal,2025,-1.0198,-0.955002149
China,Policy_NoDAC,coal,2030,-0.9664,-0.896550636
China,Policy_NoDAC,coal,2035,-12.6473,-12.34493549
China,Policy_NoDAC,coal,2040,-17.7299,-18.77367901
China,Policy_NoDAC,coal,2045,-21.7891,-25.74168411
China,Policy_NoDAC,coal,2050,-24.9917,-33.50893377
China,Policy_NoDAC,coal,2055,-26.2945,-40.76989033
China,Policy_NoDAC,coal,2060,-28.18922,-50.76477018
China,Policy_NoDAC,coal,2065,-19.33964,-40.25627949
China,Policy_NoDAC,coal,2070,-13.94966,-33.39212405
China,Policy_NoDAC,coal,2075,-13.16447,-36.08473745
China,Policy_NoDAC,coal,2080,-13.69582,-42.11442013
China,Policy_NoDAC,coal,2085,-12.00199,-41.13115923
China,Policy_NoDAC,coal,2090,-10.08676,-39.17523051
China,Policy_NoDAC,coal,2095,-9.00712,-38.80639713
China,Policy_NoDAC,coal,2100,-7.91684,-37.08069676
China,Policy_NoDAC,geothermal,1990,0,0
China,Policy_NoDAC,geothermal,2005,0,0
China,Policy_NoDAC,geothermal,2010,0,0
China,Policy_NoDAC,geothermal,2015,0,0
China,Policy_NoDAC,geothermal,2020,8.29E-10,5.32E-07
China,Policy_NoDAC,geothermal,2025,-0.000100591,-0.033327988
China,Policy_NoDAC,geothermal,2030,-0.000269445,-0.091356375
China,Policy_NoDAC,geothermal,2035,-0.004631132,-1.602408923
China,Policy_NoDAC,geothermal,2040,-0.008547899,-3.01754106
China,Policy_NoDAC,geothermal,2045,-0.013313755,-4.813159712
China,Policy_NoDAC,geothermal,2050,-0.013292632,-4.921876268
China,Policy_NoDAC,geothermal,2055,-0.001535609,-0.584349717
China,Policy_NoDAC,geothermal,2060,0.008488394,3.316645041
China,Policy_NoDAC,geothermal,2065,0.016822189,6.719985241
China,Policy_NoDAC,geothermal,2070,0.021896098,8.927044222
China,Policy_NoDAC,geothermal,2075,0.023804372,9.911207552
China,Policy_NoDAC,geothermal,2080,0.02471355,10.51705123
China,Policy_NoDAC,geothermal,2085,0.032379299,14.02668681
China,Policy_NoDAC,geothermal,2090,0.039130323,17.10689017
China,Policy_NoDAC,geothermal,2095,0.036384279,15.94930234
China,Policy_NoDAC,geothermal,2100,0.034080965,14.9402164
China,Policy_NoDAC,hydro,1990,0,0
China,Policy_NoDAC,hydro,2005,0,0
China,Policy_NoDAC,hydro,2010,0,0
China,Policy_NoDAC,hydro,2015,0,0
China,Policy_NoDAC,hydro,2020,5.84E-08,5.32E-07
China,Policy_NoDAC,hydro,2025,-0.003590633,-0.033507524
China,Policy_NoDAC,hydro,2030,-0.009587347,-0.091560018
China,Policy_NoDAC,hydro,2035,-0.144794399,-1.410979079
China,Policy_NoDAC,hydro,2040,-0.291131685,-2.893909037
China,Policy_NoDAC,hydro,2045,-0.463313019,-4.71477334
China,Policy_NoDAC,hydro,2050,-0.463291143,-4.828025305
China,Policy_NoDAC,hydro,2055,-0.053566318,-0.573491858
China,Policy_NoDAC,hydro,2060,0.296533421,3.259498557
China,Policy_NoDAC,hydro,2065,0.603427846,6.781348739
China,Policy_NoDAC,hydro,2070,0.775918763,8.898934629
China,Policy_NoDAC,hydro,2075,0.844614752,9.892429622
China,Policy_NoDAC,hydro,2080,0.879904,10.53534815
China,Policy_NoDAC,hydro,2085,1.143961193,13.9415579
China,Policy_NoDAC,hydro,2090,1.38334055,17.01831526
China,Policy_NoDAC,hydro,2095,1.301113121,16.048091
China,Policy_NoDAC,hydro,2100,1.213371117,14.96667378
China,Policy_NoDAC,natural gas,1990,0,0
China,Policy_NoDAC,natural gas,2005,0,0
China,Policy_NoDAC,natural gas,2010,0,0
China,Policy_NoDAC,natural gas,2015,0,0
China,Policy_NoDAC,natural gas,2020,0,0
China,Policy_NoDAC,natural gas,2025,0.05465,0.593593964
China,Policy_NoDAC,natural gas,2030,0.1955,1.879487818
China,Policy_NoDAC,natural gas,2035,0.58746,5.086176519
China,Policy_NoDAC,natural gas,2040,0.85095,6.76831669
China,Policy_NoDAC,natural gas,2045,0.44404,3.092112273
China,Policy_NoDAC,natural gas,2050,-2.04051,-12.89249086
China,Policy_NoDAC,natural gas,2055,-5.99488,-35.41539038
China,Policy_NoDAC,natural gas,2060,-9.10178,-51.62455078
China,Policy_NoDAC,natural gas,2065,-9.23071,-51.40560974
China,Policy_NoDAC,natural gas,2070,-9.08254,-50.3100849
China,Policy_NoDAC,natural gas,2075,-9.12624,-50.23830363
China,Policy_NoDAC,natural gas,2080,-9.20099,-50.21406901
China,Policy_NoDAC,natural gas,2085,-8.48931,-46.49697088
China,Policy_NoDAC,natural gas,2090,-7.59446,-42.27853823
China,Policy_NoDAC,natural gas,2095,-6.18246,-35.69747515
China,Policy_NoDAC,natural gas,2100,-5.16156,-30.97842429
China,Policy_NoDAC,nuclear,1990,0,NA
China,Policy_NoDAC,nuclear,2005,0,0
China,Policy_NoDAC,nuclear,2010,0,0
China,Policy_NoDAC,nuclear,2015,0,0
China,Policy_NoDAC,nuclear,2020,-1.90E-06,-7.55E-05
China,Policy_NoDAC,nuclear,2025,-0.004759223,-0.129453042
China,Policy_NoDAC,nuclear,2030,-0.01263826,-0.25499779
China,Policy_NoDAC,nuclear,2035,6.702398345,105.1952496
China,Policy_NoDAC,nuclear,2040,10.44415359,128.4889532
China,Policy_NoDAC,nuclear,2045,13.76921171,130.6241286
China,Policy_NoDAC,nuclear,2050,17.49722705,137.1173439
China,Policy_NoDAC,nuclear,2055,19.02466716,125.4830378
China,Policy_NoDAC,nuclear,2060,18.6273563,107.2884895
China,Policy_NoDAC,nuclear,2065,20.84636013,107.8950545
China,Policy_NoDAC,nuclear,2070,20.63018991,97.67054251
China,Policy_NoDAC,nuclear,2075,20.04812326,88.59185716
China,Policy_NoDAC,nuclear,2080,19.77551024,86.04363458
China,Policy_NoDAC,nuclear,2085,19.58307835,84.64493472
China,Policy_NoDAC,nuclear,2090,19.25964678,83.45252592
China,Policy_NoDAC,nuclear,2095,13.42525506,58.88136833
China,Policy_NoDAC,nuclear,2100,9.124449289,41.15926773
China,Policy_NoDAC,oil,1990,0,0
China,Policy_NoDAC,oil,2005,0,0
China,Policy_NoDAC,oil,2010,0,0
China,Policy_NoDAC,oil,2015,0,0
China,Policy_NoDAC,oil,2020,-0.0002,-0.000948611
China,Policy_NoDAC,oil,2025,1.16893,4.801298934
China,Policy_NoDAC,oil,2030,1.24926,4.605400432
China,Policy_NoDAC,oil,2035,-13.09254,-46.09422804
China,Policy_NoDAC,oil,2040,-17.51322,-60.23875753
China,Policy_NoDAC,oil,2045,-20.1186,-68.73947225
China,Policy_NoDAC,oil,2050,-21.404487,-75.63075548
China,Policy_NoDAC,oil,2055,-20.866911,-76.85673508
China,Policy_NoDAC,oil,2060,-20.313517,-78.30872041
China,Policy_NoDAC,oil,2065,-19.23484,-78.33306184
China,Policy_NoDAC,oil,2070,-17.57703,-76.06502538
China,Policy_NoDAC,oil,2075,-12.5132,-57.77047303
China,Policy_NoDAC,oil,2080,-7.92348,-39.9457541
China,Policy_NoDAC,oil,2085,-6.21844,-33.84568158
China,Policy_NoDAC,oil,2090,-5.90232,-32.91482871
China,Policy_NoDAC,oil,2095,-6.17651,-35.35612516
China,Policy_NoDAC,oil,2100,-6.9341,-40.67703347
China,Policy_NoDAC,solar,1990,0,0
China,Policy_NoDAC,solar,2005,0,0
China,Policy_NoDAC,solar,2010,0,0
China,Policy_NoDAC,solar,2015,0,0
China,Policy_NoDAC,solar,2020,2.81E-07,2.59E-05
China,Policy_NoDAC,solar,2025,-0.014089628,-0.368662626
China,Policy_NoDAC,solar,2030,-0.039508812,-0.433143149
China,Policy_NoDAC,solar,2035,7.316722353,49.72151916
China,Policy_NoDAC,solar,2040,8.564686187,44.98211135
China,Policy_NoDAC,solar,2045,9.395734447,41.71377584
China,Policy_NoDAC,solar,2050,11.56769392,46.27449013
China,Policy_NoDAC,solar,2055,12.84516882,48.24235862
China,Policy_NoDAC,solar,2060,11.96959331,43.86354123
China,Policy_NoDAC,solar,2065,10.04653579,36.70149091
China,Policy_NoDAC,solar,2070,8.698939323,32.06480655
China,Policy_NoDAC,solar,2075,7.06064379,26.58884079
China,Policy_NoDAC,solar,2080,5.516441183,21.31341818
China,Policy_NoDAC,solar,2085,4.83932778,19.30016866
China,Policy_NoDAC,solar,2090,4.699889059,19.35625135
China,Policy_NoDAC,solar,2095,4.25034119,18.08280205
China,Policy_NoDAC,solar,2100,4.309569967,18.96596604
China,Policy_NoDAC,wind,1990,0,0
China,Policy_NoDAC,wind,2005,0,0
China,Policy_NoDAC,wind,2010,0,0
China,Policy_NoDAC,wind,2015,0,0
China,Policy_NoDAC,wind,2020,1.79E-08,6.28E-07
China,Policy_NoDAC,wind,2025,-0.005352387,-0.117914607
China,Policy_NoDAC,wind,2030,-0.012806228,-0.190375408
China,Policy_NoDAC,wind,2035,8.775030683,93.6774484
China,Policy_NoDAC,wind,2040,12.48682847,99.5516834
China,Policy_NoDAC,wind,2045,14.73068364,97.55568712
China,Policy_NoDAC,wind,2050,17.00996233,95.00589822
China,Policy_NoDAC,wind,2055,17.31050976,83.78363726
China,Policy_NoDAC,wind,2060,15.24235779,66.83678858
China,Policy_NoDAC,wind,2065,9.851343756,40.76453585
China,Policy_NoDAC,wind,2070,5.108619096,20.53890272
China,Policy_NoDAC,wind,2075,1.429139867,5.825292046
China,Policy_NoDAC,wind,2080,-0.223315632,-0.93904546
China,Policy_NoDAC,wind,2085,-1.032454123,-4.529407439
China,Policy_NoDAC,wind,2090,-1.500062376,-6.89622332
China,Policy_NoDAC,wind,2095,0.913797948,4.391054295
China,Policy_NoDAC,wind,2100,2.469659886,12.34361217
Global,Policy_NoDAC,biomass,1990,0,0
Global,Policy_NoDAC,biomass,2005,0,0
Global,Policy_NoDAC,biomass,2010,0,0
Global,Policy_NoDAC,biomass,2015,0,0
Global,Policy_NoDAC,biomass,2020,-0.000242539,-0.000617308
Global,Policy_NoDAC,biomass,2025,4.137180379,9.352229276
Global,Policy_NoDAC,biomass,2030,8.65025119,18.18510256
Global,Policy_NoDAC,biomass,2035,13.39558019,24.82552183
Global,Policy_NoDAC,biomass,2040,19.99569139,32.37268414
Global,Policy_NoDAC,biomass,2045,30.5087833,43.76819456
Global,Policy_NoDAC,biomass,2050,43.1971292,55.5192099
Global,Policy_NoDAC,biomass,2055,52.41028674,62.31238715
Global,Policy_NoDAC,biomass,2060,66.77631102,74.79156398
Global,Policy_NoDAC,biomass,2065,65.93009354,69.8390629
Global,Policy_NoDAC,biomass,2070,66.48216013,66.87287213
Global,Policy_NoDAC,biomass,2075,68.27511655,64.82827331
Global,Policy_NoDAC,biomass,2080,69.74614329,62.46844042
Global,Policy_NoDAC,biomass,2085,71.04813999,60.47811233
Global,Policy_NoDAC,biomass,2090,72.18087136,58.72445657
Global,Policy_NoDAC,biomass,2095,72.82356469,56.83629808
Global,Policy_NoDAC,biomass,2100,72.86735109,54.56618426
Global,Policy_NoDAC,biomass_traditional,1990,0,0
Global,Policy_NoDAC,biomass_traditional,2005,0,0
Global,Policy_NoDAC,biomass_traditional,2010,0,0
Global,Policy_NoDAC,biomass_traditional,2015,0,0
Global,Policy_NoDAC,biomass_traditional,2020,-0.000303131,-0.001215464
Global,Policy_NoDAC,biomass_traditional,2025,0.363103916,1.511786515
Global,Policy_NoDAC,biomass_traditional,2030,0.345218533,1.50888044
Global,Policy_NoDAC,biomass_traditional,2035,2.769030699,12.48059901
Global,Policy_NoDAC,biomass_traditional,2040,3.326139703,15.3799052
Global,Policy_NoDAC,biomass_traditional,2045,3.472130679,16.64125846
Global,Policy_NoDAC,biomass_traditional,2050,3.758446249,18.95635607
Global,Policy_NoDAC,biomass_traditional,2055,4.116078945,22.12478663
Global,Policy_NoDAC,biomass_traditional,2060,4.17672251,24.25255897
Global,Policy_NoDAC,biomass_traditional,2065,3.580655176,22.59318118
Global,Policy_NoDAC,biomass_traditional,2070,3.000052655,20.59748335
Global,Policy_NoDAC,biomass_traditional,2075,2.4342541,18.25103611
Global,Policy_NoDAC,biomass_traditional,2080,2.017968559,16.54931788
Global,Policy_NoDAC,biomass_traditional,2085,1.718416444,15.45012334
Global,Policy_NoDAC,biomass_traditional,2090,1.45676641,14.48369395
Global,Policy_NoDAC,biomass_traditional,2095,1.240462984,14.3092641
Global,Policy_NoDAC,biomass_traditional,2100,1.032045894,13.57917924
Global,Policy_NoDAC,coal,1990,0,0
Global,Policy_NoDAC,coal,2005,0,0
Global,Policy_NoDAC,coal,2010,0,0
Global,Policy_NoDAC,coal,2015,0,0
Global,Policy_NoDAC,coal,2020,0.000470487,0.000214966
Global,Policy_NoDAC,coal,2025,-7.408550287,-3.151295929
Global,Policy_NoDAC,coal,2030,-13.94605437,-5.753431923
Global,Policy_NoDAC,coal,2035,-33.08317381,-13.90013645
Global,Policy_NoDAC,coal,2040,-43.32295813,-18.86571859
Global,Policy_NoDAC,coal,2045,-52.61687382,-24.21596655
Global,Policy_NoDAC,coal,2050,-59.74309506,-29.20452993
Global,Policy_NoDAC,coal,2055,-59.37107715,-30.74684363
Global,Policy_NoDAC,coal,2060,-58.63373085,-31.99535088
Global,Policy_NoDAC,coal,2065,-51.79746037,-29.28538044
Global,Policy_NoDAC,coal,2070,-53.12554072,-30.94070883
Global,Policy_NoDAC,coal,2075,-54.13812582,-32.59448399
Global,Policy_NoDAC,coal,2080,-55.78295343,-34.54823141
Global,Policy_NoDAC,coal,2085,-55.09256693,-35.20391003
Global,Policy_NoDAC,coal,2090,-54.13630476,-35.68198093
Global,Policy_NoDAC,coal,2095,-54.88856679,-37.06154204
Global,Policy_NoDAC,coal,2100,-55.46474231,-38.25698984
Global,Policy_NoDAC,geothermal,1990,0,0
Global,Policy_NoDAC,geothermal,2005,0,0
Global,Policy_NoDAC,geothermal,2010,0,0
Global,Policy_NoDAC,geothermal,2015,0,0
Global,Policy_NoDAC,geothermal,2020,8.35E-05,0.003295791
Global,Policy_NoDAC,geothermal,2025,0.28188848,7.145461194
Global,Policy_NoDAC,geothermal,2030,0.583530207,12.08870046
Global,Policy_NoDAC,geothermal,2035,0.790623747,14.12258009
Global,Policy_NoDAC,geothermal,2040,0.844227914,13.74518799
Global,Policy_NoDAC,geothermal,2045,0.876037188,13.88075449
Global,Policy_NoDAC,geothermal,2050,0.974568041,15.47114397
Global,Policy_NoDAC,geothermal,2055,0.877136241,13.71112899
Global,Policy_NoDAC,geothermal,2060,0.717821886,11.07009444
Global,Policy_NoDAC,geothermal,2065,0.663276877,10.20713461
Global,Policy_NoDAC,geothermal,2070,0.62794013,9.615769055
Global,Policy_NoDAC,geothermal,2075,0.583068243,8.913340019
Global,Policy_NoDAC,geothermal,2080,0.557303759,8.538319261
Global,Policy_NoDAC,geothermal,2085,0.520726293,8.040090577
Global,Policy_NoDAC,geothermal,2090,0.452585263,7.014511035
Global,Policy_NoDAC,geothermal,2095,0.381136081,5.927579235
Global,Policy_NoDAC,geothermal,2100,0.316198503,4.933181143
Global,Policy_NoDAC,hydro,1990,0,0
