region,Name,fuel,year,Difference,Rel_Dif
China,NoDAC,natural gas,2080,-17.14206,-65.26678495
China,NoDAC,natural gas,2085,-15.94764,-62.01422455
China,NoDAC,natural gas,2090,-14.62104,-58.50873367
China,NoDAC,natural gas,2095,-13.50292,-54.80192374
China,NoDAC,natural gas,2100,-12.73654,-52.55048424
China,NoDAC,nuclear,1990,0,NA
China,NoDAC,nuclear,2005,0,0
China,NoDAC,nuclear,2010,0,0
China,NoDAC,nuclear,2015,0,0
China,NoDAC,nuclear,2020,2.49E-07,9.90E-06
China,NoDAC,nuclear,2025,-4.80E-07,-1.31E-05
China,NoDAC,nuclear,2030,-2.83E-05,-0.000572328
China,NoDAC,nuclear,2035,0.005222582,0.039962937
China,NoDAC,nuclear,2040,0.053132091,0.286898609
China,NoDAC,nuclear,2045,0.306503496,1.276895627
China,NoDAC,nuclear,2050,1.92469892,6.793063775
China,NoDAC,nuclear,2055,2.519833027,7.957539855
China,NoDAC,nuclear,2060,1.505233554,4.365013036
China,NoDAC,nuclear,2065,2.814069324,7.533666489
China,NoDAC,nuclear,2070,3.129445643,8.102551032
China,NoDAC,nuclear,2075,3.11251418,7.866764233
China,NoDAC,nuclear,2080,2.990535049,7.519935692
China,NoDAC,nuclear,2085,3.181525906,8.046935735
China,NoDAC,nuclear,2090,3.273577819,8.379901082
China,NoDAC,nuclear,2095,3.248953206,9.852234213
China,NoDAC,nuclear,2100,2.874930717,10.11652763
China,NoDAC,oil,1990,0,0
China,NoDAC,oil,2005,0,0
China,NoDAC,oil,2010,0,0
China,NoDAC,oil,2015,0,0
China,NoDAC,oil,2020,0,0
China,NoDAC,oil,2025,0.0002,0.000783857
China,NoDAC,oil,2030,0.0008,0.002819439
China,NoDAC,oil,2035,0.00465,0.030378913
China,NoDAC,oil,2040,-0.06605,-0.568130991
China,NoDAC,oil,2045,-0.36327,-3.818841806
China,NoDAC,oil,2050,-1.183941,-14.65136793
China,NoDAC,oil,2055,-1.419352,-18.42634425
China,NoDAC,oil,2060,-2.782977,-33.09222855
China,NoDAC,oil,2065,-7.7162,-59.18892714
China,NoDAC,oil,2070,-13.05275,-70.23792996
China,NoDAC,oil,2075,-11.19214,-55.02759704
China,NoDAC,oil,2080,-9.43564,-44.19967247
China,NoDAC,oil,2085,-9.62387,-44.19007868
China,NoDAC,oil,2090,-10.05032,-45.51754747
China,NoDAC,oil,2095,-7.5535,-40.07925117
China,NoDAC,oil,2100,-6.40107,-38.76220275
China,NoDAC,solar,1990,0,0
China,NoDAC,solar,2005,0,0
China,NoDAC,solar,2010,0,0
China,NoDAC,solar,2015,0,0
China,NoDAC,solar,2020,-8.68E-09,-8.02E-07
China,NoDAC,solar,2025,-5.84E-06,-0.000153271
China,NoDAC,solar,2030,-9.43E-05,-0.001038117
China,NoDAC,solar,2035,0.00157716,0.00715897
China,NoDAC,solar,2040,0.002525196,0.009148476
China,NoDAC,solar,2045,0.019554408,0.06129817
China,NoDAC,solar,2050,1.059997741,2.985430667
China,NoDAC,solar,2055,1.333628261,3.496860991
China,NoDAC,solar,2060,-0.52592641,-1.321962193
China,NoDAC,solar,2065,1.534306131,4.27551551
China,NoDAC,solar,2070,2.03629264,6.025980354
China,NoDAC,solar,2075,1.716141698,5.379853025
China,NoDAC,solar,2080,0.920707395,3.020870593
China,NoDAC,solar,2085,0.817136784,2.808396042
China,NoDAC,solar,2090,1.350844095,4.889042654
China,NoDAC,solar,2095,1.117747969,4.196148405
China,NoDAC,solar,2100,1.127781072,4.353621028
China,NoDAC,wind,1990,0,0
China,NoDAC,wind,2005,0,0
China,NoDAC,wind,2010,0,0
China,NoDAC,wind,2015,0,0
China,NoDAC,wind,2020,-2.21E-08,-7.76E-07
China,NoDAC,wind,2025,-3.26E-06,-7.19E-05
China,NoDAC,wind,2030,-3.90E-05,-0.000581399
China,NoDAC,wind,2035,0.005442687,0.030008968
China,NoDAC,wind,2040,0.046501229,0.186128591
China,NoDAC,wind,2045,0.219474805,0.741194041
China,NoDAC,wind,2050,1.572956702,4.717768382
China,NoDAC,wind,2055,2.103767429,5.865352041
China,NoDAC,wind,2060,0.6501219,1.738406463
China,NoDAC,wind,2065,1.813984247,5.632823936
China,NoDAC,wind,2070,1.505247102,5.285971157
China,NoDAC,wind,2075,0.974399959,3.899455993
China,NoDAC,wind,2080,0.749823936,3.287549167
China,NoDAC,wind,2085,0.728209759,3.462093272
China,NoDAC,wind,2090,1.12319583,5.871788905
China,NoDAC,wind,2095,0.83067199,3.975730062
China,NoDAC,wind,2100,0.597797735,2.732232984
Global,NoDAC,biomass,1990,0,0
Global,NoDAC,biomass,2005,0,0
Global,NoDAC,biomass,2010,0,0
Global,NoDAC,biomass,2015,0,0
Global,NoDAC,biomass,2020,8.40E-05,0.000213756
Global,NoDAC,biomass,2025,0.001051511,0.002173733
Global,NoDAC,biomass,2030,0.01204584,0.021431594
Global,NoDAC,biomass,2035,0.17890553,0.266325242
Global,NoDAC,biomass,2040,2.052202169,2.574564237
Global,NoDAC,biomass,2045,8.206325604,8.919159963
Global,NoDAC,biomass,2050,18.34125385,17.86573757
Global,NoDAC,biomass,2055,28.61839905,26.52287321
Global,NoDAC,biomass,2060,43.85750748,39.08798524
Global,NoDAC,biomass,2065,46.0690446,40.3180961
Global,NoDAC,biomass,2070,50.09226109,43.25545964
Global,NoDAC,biomass,2075,55.8674538,47.45607943
Global,NoDAC,biomass,2080,60.95773667,50.61311705
Global,NoDAC,biomass,2085,65.20323472,52.87219681
Global,NoDAC,biomass,2090,68.97785174,54.69331517
Global,NoDAC,biomass,2095,72.16434955,56.03351371
Global,NoDAC,biomass,2100,74.79770296,56.83325589
Global,NoDAC,biomass_traditional,1990,0,0
Global,NoDAC,biomass_traditional,2005,0,0
Global,NoDAC,biomass_traditional,2010,0,0
Global,NoDAC,biomass_traditional,2015,0,0
Global,NoDAC,biomass_traditional,2020,-0.000175811,-0.000704952
Global,NoDAC,biomass_traditional,2025,-0.000102964,-0.000422307
Global,NoDAC,biomass_traditional,2030,8.10E-05,0.000348672
Global,NoDAC,biomass_traditional,2035,0.00660387,0.026469362
Global,NoDAC,biomass_traditional,2040,0.054859081,0.220336973
Global,NoDAC,biomass_traditional,2045,0.206373496,0.855244549
Global,NoDAC,biomass_traditional,2050,0.685185259,2.992062266
Global,NoDAC,biomass_traditional,2055,1.261855629,5.880542663
Global,NoDAC,biomass_traditional,2060,1.687963206,8.563759332
Global,NoDAC,biomass_traditional,2065,1.7559753,9.935882339
Global,NoDAC,biomass_traditional,2070,1.634408978,10.2594375
Global,NoDAC,biomass_traditional,2075,1.394064965,9.695947518
Global,NoDAC,biomass_traditional,2080,1.235516969,9.521468601
Global,NoDAC,biomass_traditional,2085,1.133203556,9.679245674
Global,NoDAC,biomass_traditional,2090,1.003876904,9.550849426
Global,NoDAC,biomass_traditional,2095,0.909756172,10.10878712
Global,NoDAC,biomass_traditional,2100,0.796487735,10.16477136
Global,NoDAC,coal,1990,0,0
Global,NoDAC,coal,2005,0,0
Global,NoDAC,coal,2010,0,0
Global,NoDAC,coal,2015,0,0
Global,NoDAC,coal,2020,0.000225577,0.000103066
Global,NoDAC,coal,2025,-0.000995234,-0.000437105
Global,NoDAC,coal,2030,-0.009354063,-0.004094422
Global,NoDAC,coal,2035,-0.166252012,-0.081063275
Global,NoDAC,coal,2040,-1.228826383,-0.655218934
Global,NoDAC,coal,2045,-4.564736918,-2.697363107
Global,NoDAC,coal,2050,-13.51308637,-8.534334911
Global,NoDAC,coal,2055,-22.39679767,-14.34568277
Global,NoDAC,coal,2060,-30.12549895,-19.46735526
Global,NoDAC,coal,2065,-32.33189448,-20.54046857
Global,NoDAC,coal,2070,-38.60413689,-24.56050953
Global,NoDAC,coal,2075,-46.40800782,-29.30430134
Global,NoDAC,coal,2080,-54.32314646,-33.95107861
Global,NoDAC,coal,2085,-59.35899899,-36.92352086
Global,NoDAC,coal,2090,-63.24019694,-39.32290984
Global,NoDAC,coal,2095,-67.62044752,-42.04388291
Global,NoDAC,coal,2100,-71.28817204,-44.33266882
Global,NoDAC,geothermal,1990,0,0
Global,NoDAC,geothermal,2005,0,0
Global,NoDAC,geothermal,2010,0,0
Global,NoDAC,geothermal,2015,0,0
Global,NoDAC,geothermal,2020,-1.35E-05,-0.00053258
Global,NoDAC,geothermal,2025,-5.47E-06,-0.00012932
Global,NoDAC,geothermal,2030,0.0002073,0.003831519
Global,NoDAC,geothermal,2035,0.003439369,0.053862337
Global,NoDAC,geothermal,2040,0.031294017,0.449954923
Global,NoDAC,geothermal,2045,0.109649873,1.549262836
Global,NoDAC,geothermal,2050,0.238159088,3.385022651
Global,NoDAC,geothermal,2055,0.333536116,4.805402003
Global,NoDAC,geothermal,2060,0.345163501,5.033744926
Global,NoDAC,geothermal,2065,0.361165029,5.311030919
Global,NoDAC,geothermal,2070,0.33028453,4.837227461
Global,NoDAC,geothermal,2075,0.283287123,4.140834723
Global,NoDAC,geothermal,2080,0.240725021,3.517485143
Global,NoDAC,geothermal,2085,0.21243125,3.130933534
Global,NoDAC,geothermal,2090,0.186290175,2.772825701
Global,NoDAC,geothermal,2095,0.202798153,3.06887928
Global,NoDAC,geothermal,2100,0.218616052,3.359597664
Global,NoDAC,hydro,1990,0,0
Global,NoDAC,hydro,2005,0,0
Global,NoDAC,hydro,2010,0,0
Global,NoDAC,hydro,2015,0,0
Global,NoDAC,hydro,2020,-2.10E-05,-5.80E-05
Global,NoDAC,hydro,2025,4.10E-05,0.000113549
Global,NoDAC,hydro,2030,0.004336371,0.011934086
Global,NoDAC,hydro,2035,0.033998572,0.093988659
Global,NoDAC,hydro,2040,0.107485918,0.296105286
Global,NoDAC,hydro,2045,0.34171573,0.942000641
Global,NoDAC,hydro,2050,0.661935302,1.84950807
Global,NoDAC,hydro,2055,1.164185729,3.263419977
Global,NoDAC,hydro,2060,1.172287672,3.270974686
Global,NoDAC,hydro,2065,1.546545109,4.273929244
Global,NoDAC,hydro,2070,1.754637687,4.783246282
Global,NoDAC,hydro,2075,1.698675132,4.564161343
Global,NoDAC,hydro,2080,1.440106699,3.810310286
Global,NoDAC,hydro,2085,1.409523477,3.681254909
Global,NoDAC,hydro,2090,1.436459784,3.700221177
Global,NoDAC,hydro,2095,1.56015239,3.99827917
Global,NoDAC,hydro,2100,1.6567131,4.217089154
Global,NoDAC,natural gas,1990,0,0
Global,NoDAC,natural gas,2005,0,0
Global,NoDAC,natural gas,2010,0,0
Global,NoDAC,natural gas,2015,0,0
Global,NoDAC,natural gas,2020,0.00029121,0.000245691
Global,NoDAC,natural gas,2025,-0.00264355,-0.002158025
Global,NoDAC,natural gas,2030,-0.02778395,-0.021231358
Global,NoDAC,natural gas,2035,-0.411849,-0.312231914
Global,NoDAC,natural gas,2040,-4.3790795,-3.203554177
Global,NoDAC,natural gas,2045,-18.636551,-12.02619419
Global,NoDAC,natural gas,2050,-44.460823,-24.52017718
Global,NoDAC,natural gas,2055,-65.7296237,-32.22459819
Global,NoDAC,natural gas,2060,-86.0709712,-38.27223271
Global,NoDAC,natural gas,2065,-92.5270933,-38.72039737
Global,NoDAC,natural gas,2070,-95.206905,-38.04421736
Global,NoDAC,natural gas,2075,-97.34723834,-37.216514
Global,NoDAC,natural gas,2080,-98.32151262,-36.2934528
Global,NoDAC,natural gas,2085,-97.78561042,-34.92255998
Global,NoDAC,natural gas,2090,-96.082169,-33.38471152
Global,NoDAC,natural gas,2095,-94.7988938,-32.15414964
Global,NoDAC,natural gas,2100,-92.35627,-30.65888994
Global,NoDAC,nuclear,1990,0,0
Global,NoDAC,nuclear,2005,0,0
Global,NoDAC,nuclear,2010,0,0
Global,NoDAC,nuclear,2015,0,0
Global,NoDAC,nuclear,2020,-0.000413679,-0.001361637
Global,NoDAC,nuclear,2025,-0.000320852,-0.000855731
Global,NoDAC,nuclear,2030,0.001706305,0.003951217
Global,NoDAC,nuclear,2035,0.030561501,0.053668783
Global,NoDAC,nuclear,2040,0.370011439,0.546754171
Global,NoDAC,nuclear,2045,1.670438228,2.138610542
Global,NoDAC,nuclear,2050,5.218019271,5.97527042
Global,NoDAC,nuclear,2055,8.844652382,9.438886082
Global,NoDAC,nuclear,2060,9.461672656,9.441912933
Global,NoDAC,nuclear,2065,11.46066152,10.59762086
Global,NoDAC,nuclear,2070,11.80664815,10.28064699
Global,NoDAC,nuclear,2075,11.74424664,9.754415202
Global,NoDAC,nuclear,2080,11.81144546,9.828979269
Global,NoDAC,nuclear,2085,12.38890091,10.40777273
Global,NoDAC,nuclear,2090,12.79609567,10.85468265
Global,NoDAC,nuclear,2095,12.84779022,11.73901863
Global,NoDAC,nuclear,2100,12.38038321,12.05342472
Global,NoDAC,oil,1990,0,0
Global,NoDAC,oil,2005,0,0
Global,NoDAC,oil,2010,0,0
Global,NoDAC,oil,2015,0,0
Global,NoDAC,oil,2020,0.000277951,0.000229384
Global,NoDAC,oil,2025,-0.000680846,-0.000539269
Global,NoDAC,oil,2030,-0.008462238,-0.006579606
Global,NoDAC,oil,2035,-0.09329245,-0.085233637
Global,NoDAC,oil,2040,-0.808193075,-0.798152475
Global,NoDAC,oil,2045,-3.230715597,-3.322443843
Global,NoDAC,oil,2050,-8.88498309,-9.219120053
Global,NoDAC,oil,2055,-10.60089467,-11.00540292
Global,NoDAC,oil,2060,-15.96430131,-16.21678316
Global,NoDAC,oil,2065,-24.65196059,-23.61118551
Global,NoDAC,oil,2070,-35.69286637,-31.89593203
Global,NoDAC,oil,2075,-38.67342732,-33.65962743
Global,NoDAC,oil,2080,-40.64445976,-34.90746442
Global,NoDAC,oil,2085,-43.31222174,-37.25419377
Global,NoDAC,oil,2090,-47.44195094,-40.44053433
Global,NoDAC,oil,2095,-48.03151992,-41.95980796
Global,NoDAC,oil,2100,-48.77399259,-43.28801217
Global,NoDAC,solar,1990,0,0
Global,NoDAC,solar,2005,0,0
Global,NoDAC,solar,2010,0,0
Global,NoDAC,solar,2015,0,0
Global,NoDAC,solar,2020,-0.000118108,-0.00137292
Global,NoDAC,solar,2025,0.000160803,0.000626383
Global,NoDAC,solar,2030,0.001295117,0.002873196
Global,NoDAC,solar,2035,0.026767387,0.035375765
Global,NoDAC,solar,2040,0.403530923,0.409154005
Global,NoDAC,solar,2045,1.770339751,1.477456514
Global,NoDAC,solar,2050,5.797372063,4.159287344
Global,NoDAC,solar,2055,10.94922935,7.072316383
Global,NoDAC,solar,2060,12.55270233,7.359844083
Global,NoDAC,solar,2065,16.24339456,8.97646987
Global,NoDAC,solar,2070,18.12463726,9.342464158
Global,NoDAC,solar,2075,17.49645375,8.481481818
Global,NoDAC,solar,2080,15.97128897,7.325101726
Global,NoDAC,solar,2085,14.43059408,6.356678984
Global,NoDAC,solar,2090,12.62930352,5.396030627
Global,NoDAC,solar,2095,11.21786176,4.680076593
Global,NoDAC,solar,2100,9.810114331,4.011168991
Global,NoDAC,wind,1990,0,0
Global,NoDAC,wind,2005,0,0
Global,NoDAC,wind,2010,0,0
Global,NoDAC,wind,2015,0,0
Global,NoDAC,wind,2020,-0.000221811,-0.001213971
Global,NoDAC,wind,2025,1.44E-05,4.48E-05
Global,NoDAC,wind,2030,0.002882313,0.006154032
Global,NoDAC,wind,2035,0.057570986,0.075135447
Global,NoDAC,wind,2040,0.719650703,0.699287797
Global,NoDAC,wind,2045,3.165993983,2.582640564
Global,NoDAC,wind,2050,8.635299296,6.244221485
Global,NoDAC,wind,2055,14.86889926,9.876422539
Global,NoDAC,wind,2060,17.66318469,10.80284457
Global,NoDAC,wind,2065,19.41196466,11.52171307
Global,NoDAC,wind,2070,19.32346642,10.9212228
Global,NoDAC,wind,2075,17.03315041,9.225417601
Global,NoDAC,wind,2080,14.7372292,7.563064975
Global,NoDAC,wind,2085,12.545572,6.167661992
Global,NoDAC,wind,2090,10.79763981,5.147333345
Global,NoDAC,wind,2095,9.814359912,4.497980905
Global,NoDAC,wind,2100,8.907850953,3.971851564
Taiwan,NoDAC,biomass,1990,0,NA
Taiwan,NoDAC,biomass,2005,0,0
Taiwan,NoDAC,biomass,2010,0,0
Taiwan,NoDAC,biomass,2015,0,0
Taiwan,NoDAC,biomass,2020,0,0
Taiwan,NoDAC,biomass,2025,-1.99E-06,-0.002856098
Taiwan,NoDAC,biomass,2030,-2.39E-05,-0.033564182
Taiwan,NoDAC,biomass,2035,-0.000689873,-0.667350998
Taiwan,NoDAC,biomass,2040,-0.007665474,-5.464971248
Taiwan,NoDAC,biomass,2045,-0.046501406,-19.59500185
Taiwan,NoDAC,biomass,2050,-0.082617315,-21.14469316
Taiwan,NoDAC,biomass,2055,0.09845601,18.50901931
Taiwan,NoDAC,biomass,2060,0.574124221,90.33686329
Taiwan,NoDAC,biomass,2065,0.644744214,110.3958599
Taiwan,NoDAC,biomass,2070,0.737189898,132.5252368
Taiwan,NoDAC,biomass,2075,0.592950349,106.8069698
Taiwan,NoDAC,biomass,2080,0.567534312,101.4002938
Taiwan,NoDAC,biomass,2085,0.63322969,112.2558892
Taiwan,NoDAC,biomass,2090,0.66714062,117.2214724
Taiwan,NoDAC,biomass,2095,0.6521643,115.0378973
Taiwan,NoDAC,biomass,2100,0.61634702,105.5678791
Taiwan,NoDAC,coal,1990,0,0
Taiwan,NoDAC,coal,2005,0,0
Taiwan,NoDAC,coal,2010,0,0
Taiwan,NoDAC,coal,2015,0,0
Taiwan,NoDAC,coal,2020,0,0
Taiwan,NoDAC,coal,2025,-2.00E-07,-9.94E-06
Taiwan,NoDAC,coal,2030,1.73E-05,0.000878739
Taiwan,NoDAC,coal,2035,0.0003689,0.019821089
Taiwan,NoDAC,coal,2040,0.0051295,0.293706785
Taiwan,NoDAC,coal,2045,0.0307809,1.941427373
Taiwan,NoDAC,coal,2050,0.03586265,2.586506889
Taiwan,NoDAC,coal,2055,-0.07872868,-6.411585056
Taiwan,NoDAC,coal,2060,-0.40174651,-35.62060003
Taiwan,NoDAC,coal,2065,-0.4167958,-37.63538332
Taiwan,NoDAC,coal,2070,-0.5457388,-49.02459491
Taiwan,NoDAC,coal,2075,-0.5001146,-45.9833549
Taiwan,NoDAC,coal,2080,-0.5297097,-50.38662489
Taiwan,NoDAC,coal,2085,-0.5924884,-58.48677487
Taiwan,NoDAC,coal,2090,-0.6508954,-65.78264569
Taiwan,NoDAC,coal,2095,-0.6677412,-69.56819435
Taiwan,NoDAC,coal,2100,-0.6746348,-72.34414908
Taiwan,NoDAC,geothermal,1990,0,0
Taiwan,NoDAC,geothermal,2005,0,NA
Taiwan,NoDAC,geothermal,2010,0,NA
Taiwan,NoDAC,geothermal,2015,0,NA
Taiwan,NoDAC,geothermal,2020,-6.16E-10,-1.12E-05
Taiwan,NoDAC,geothermal,2025,-1.61E-09,-2.43E-05
Taiwan,NoDAC,geothermal,2030,-2.37E-08,-0.000360308
Taiwan,NoDAC,geothermal,2035,-5.16E-07,-0.008096589
Taiwan,NoDAC,geothermal,2040,-5.53E-06,-0.090004895
Taiwan,NoDAC,geothermal,2045,-3.24E-05,-0.557001976
Taiwan,NoDAC,geothermal,2050,-8.85E-05,-1.594793935
Taiwan,NoDAC,geothermal,2055,0.000119249,2.17998298
Taiwan,NoDAC,geothermal,2060,0.000223816,4.098028023
Taiwan,NoDAC,geothermal,2065,0.000256719,4.724322064
Taiwan,NoDAC,geothermal,2070,0.000203895,3.769328987
Taiwan,NoDAC,geothermal,2075,-3.44E-06,-0.064016465
Taiwan,NoDAC,geothermal,2080,-5.23E-05,-0.983176549
Taiwan,NoDAC,geothermal,2085,-4.15E-05,-0.785343137
Taiwan,NoDAC,geothermal,2090,-1.34E-05,-0.253755045
Taiwan,NoDAC,geothermal,2095,-2.81E-05,-0.533167036
Taiwan,NoDAC,geothermal,2100,-5.50E-05,-1.043517438
Taiwan,NoDAC,hydro,1990,0,0
Taiwan,NoDAC,hydro,2005,0,0
Taiwan,NoDAC,hydro,2010,0,0
Taiwan,NoDAC,hydro,2015,0,0
Taiwan,NoDAC,hydro,2020,-4.13E-09,-1.12E-05
Taiwan,NoDAC,hydro,2025,-9.18E-09,-2.43E-05
Taiwan,NoDAC,hydro,2030,-1.28E-07,-0.000328047
Taiwan,NoDAC,hydro,2035,-3.04E-06,-0.007715369
Taiwan,NoDAC,hydro,2040,-3.54E-05,-0.089682037
Taiwan,NoDAC,hydro,2045,-0.000214223,-0.551064461
Taiwan,NoDAC,hydro,2050,-0.000605872,-1.576110004
Taiwan,NoDAC,hydro,2055,0.000862735,2.199430731
Taiwan,NoDAC,hydro,2060,0.00163457,4.035040802
Taiwan,NoDAC,hydro,2065,0.001997642,4.803394446
Taiwan,NoDAC,hydro,2070,0.001611514,3.768020846
Taiwan,NoDAC,hydro,2075,-2.60E-05,-0.059374879
Taiwan,NoDAC,hydro,2080,-0.000438079,-0.980789397
Taiwan,NoDAC,hydro,2085,-0.000364096,-0.79615471
Taiwan,NoDAC,hydro,2090,-0.000152635,-0.324774311
Taiwan,NoDAC,hydro,2095,-0.000258464,-0.535807115
Taiwan,NoDAC,hydro,2100,-0.000518043,-1.047890191
Taiwan,NoDAC,natural gas,1990,0,0
Taiwan,NoDAC,natural gas,2005,0,0
Taiwan,NoDAC,natural gas,2010,0,0
Taiwan,NoDAC,natural gas,2015,0,0
Taiwan,NoDAC,natural gas,2020,1.00E-07,1.06E-05
Taiwan,NoDAC,natural gas,2025,-3.00E-07,-2.78E-05
Taiwan,NoDAC,natural gas,2030,-1.26E-05,-0.001077678
Taiwan,NoDAC,natural gas,2035,-0.0001495,-0.011923722
Taiwan,NoDAC,natural gas,2040,0.0015112,0.115521055
Taiwan,NoDAC,natural gas,2045,0.0027375,0.20224756
Taiwan,NoDAC,natural gas,2050,-0.1933074,-14.55450245
Taiwan,NoDAC,natural gas,2055,-0.6711253,-49.22360772
Taiwan,NoDAC,natural gas,2060,-1.0034114,-64.52393146
Taiwan,NoDAC,natural gas,2065,-0.5526014,-49.15920711
Taiwan,NoDAC,natural gas,2070,-0.4609694,-43.21475362
Taiwan,NoDAC,natural gas,2075,-0.4031843,-38.59436565
Taiwan,NoDAC,natural gas,2080,-0.305311,-30.61663369
Taiwan,NoDAC,natural gas,2085,-0.234382,-24.07248593
Taiwan,NoDAC,natural gas,2090,-0.5857518,-43.55381696
Taiwan,NoDAC,natural gas,2095,-0.6683452,-48.04447138
Taiwan,NoDAC,natural gas,2100,-0.690348,-50.07104328
Taiwan,NoDAC,nuclear,1990,0,0
Taiwan,NoDAC,nuclear,2005,0,0
Taiwan,NoDAC,nuclear,2010,0,0
Taiwan,NoDAC,nuclear,2015,0,0
Taiwan,NoDAC,nuclear,2020,-2.85E-08,-1.04E-05
Taiwan,NoDAC,nuclear,2025,-6.68E-08,-2.51E-05
Taiwan,NoDAC,nuclear,2030,-6.58E-07,-0.000258465
Taiwan,NoDAC,nuclear,2035,2.95E-06,0.001077987
Taiwan,NoDAC,nuclear,2040,0.000328721,0.111754674
Taiwan,NoDAC,nuclear,2045,0.003895243,1.171558111
Taiwan,NoDAC,nuclear,2050,0.036347493,9.485712412
Taiwan,NoDAC,nuclear,2055,0.079298282,18.59339185
Taiwan,NoDAC,nuclear,2060,0.056931657,11.95299701
Taiwan,NoDAC,nuclear,2065,0.078961099,16.59058474
Taiwan,NoDAC,nuclear,2070,0.074653905,14.99217723
Taiwan,NoDAC,nuclear,2075,0.056482464,10.86862823
Taiwan,NoDAC,nuclear,2080,0.052390163,9.443273663
Taiwan,NoDAC,nuclear,2085,0.04668562,7.933403088
Taiwan,NoDAC,nuclear,2090,0.022655806,3.612364128
Taiwan,NoDAC,nuclear,2095,0.019869967,3.234665454
Taiwan,NoDAC,nuclear,2100,0.013082379,2.184805106
Taiwan,NoDAC,oil,1990,0,0
Taiwan,NoDAC,oil,2005,0,0
Taiwan,NoDAC,oil,2010,0,0
Taiwan,NoDAC,oil,2015,0,0
Taiwan,NoDAC,oil,2020,0,0
Taiwan,NoDAC,oil,2025,-1.00E-07,-5.00E-06
Taiwan,NoDAC,oil,2030,-8.00E-07,-3.90E-05
Taiwan,NoDAC,oil,2035,-0.0003044,-0.019176331
Taiwan,NoDAC,oil,2040,-0.0048061,-0.384902124
Taiwan,NoDAC,oil,2045,-0.0383204,-4.953710054
Taiwan,NoDAC,oil,2050,-0.1298157,-33.11581916
Taiwan,NoDAC,oil,2055,-0.09129282,-33.29873834
Taiwan,NoDAC,oil,2060,-0.12647032,-48.90610994
Taiwan,NoDAC,oil,2065,-0.19346227,-59.84835769
Taiwan,NoDAC,oil,2070,-0.22924868,-62.45819432
Taiwan,NoDAC,oil,2075,-0.2348723,-60.97236035
Taiwan,NoDAC,oil,2080,-0.2024145,-55.80235362
Taiwan,NoDAC,oil,2085,-0.18722906,-54.15636496
Taiwan,NoDAC,oil,2090,-0.20084879,-57.48254692
Taiwan,NoDAC,oil,2095,-0.18199159,-55.33566585
Taiwan,NoDAC,oil,2100,-0.17294816,-53.48017888
Taiwan,NoDAC,solar,1990,0,NA
Taiwan,NoDAC,solar,2005,0,0
Taiwan,NoDAC,solar,2010,0,0
Taiwan,NoDAC,solar,2015,0,0
Taiwan,NoDAC,solar,2020,2.13E-08,8.35E-05
Taiwan,NoDAC,solar,2025,-3.20E-07,-0.000528119
Taiwan,NoDAC,solar,2030,-2.24E-06,-0.001749509
Taiwan,NoDAC,solar,2035,9.13E-06,0.002097759
Taiwan,NoDAC,solar,2040,0.000668465,0.107184705
Taiwan,NoDAC,solar,2045,0.00966625,1.16295438
Taiwan,NoDAC,solar,2050,0.108809848,10.07597441
Taiwan,NoDAC,solar,2055,0.250067874,18.82251733
Taiwan,NoDAC,solar,2060,0.131378169,8.124910834
Taiwan,NoDAC,solar,2065,0.237688154,15.29145665
Taiwan,NoDAC,solar,2070,0.224929056,14.19227241
Taiwan,NoDAC,solar,2075,0.164205424,10.2478192
Taiwan,NoDAC,solar,2080,0.053926334,3.372968552
Taiwan,NoDAC,solar,2085,-0.076726329,-4.760222706
Taiwan,NoDAC,solar,2090,-0.138373235,-8.350587211
Taiwan,NoDAC,solar,2095,-0.238928228,-13.35009719
Taiwan,NoDAC,solar,2100,-0.278607312,-14.77292582
Taiwan,NoDAC,wind,1990,0,NA
Taiwan,NoDAC,wind,2005,0,0
Taiwan,NoDAC,wind,2010,0,0
Taiwan,NoDAC,wind,2015,0,0
Taiwan,NoDAC,wind,2020,-4.63E-09,-1.07E-05
Taiwan,NoDAC,wind,2025,-2.32E-07,-0.000328826
Taiwan,NoDAC,wind,2030,-8.05E-08,-8.09E-05
Taiwan,NoDAC,wind,2035,2.52E-05,0.011877826
Taiwan,NoDAC,wind,2040,0.000640374,0.199620476
Taiwan,NoDAC,wind,2045,0.005823223,1.304068103
Taiwan,NoDAC,wind,2050,0.04823737,8.415052851
Taiwan,NoDAC,wind,2055,0.099047703,14.33390072
Taiwan,NoDAC,wind,2060,0.030058712,3.693742707
Taiwan,NoDAC,wind,2065,0.073750319,9.929781213
Taiwan,NoDAC,wind,2070,0.049236033,6.837755835
Taiwan,NoDAC,wind,2075,-0.014795201,-2.078582835
Taiwan,NoDAC,wind,2080,-0.047168204,-6.296745632
Taiwan,NoDAC,wind,2085,-0.021653096,-2.781490245
Taiwan,NoDAC,wind,2090,-0.134579958,-14.8181232
Taiwan,NoDAC,wind,2095,-0.147333354,-15.60165493
Taiwan,NoDAC,wind,2100,-0.160931649,-16.87356949
